Card ID,Data_Collector,Field ID,Date Placed,Date Collected,Tillage,Planting,Fertilizer,Insecticide,Herbicide,Comments,Manure,Manure Type,Application date,Application rate,Cover crop termination date,Cover crop termination method,Tillage date for main field,Tillage dates for the no-cover,Tillage practice,Planting date,Crop Type,Seed Variety,Seed Treatment,Risk Assessment,Overwintering,Pruning,Harvest,Snow/Frost,Time From Corn Harvest,Time From Manure Application
7271,Alexa Stratton,GRN_FIE_OUT,11/21/2023,11/29/2023,No,No,No,No,No,Removed Cards,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,N,N,Y,6,
7272,Alexa Stratton,GRN_FIE_IN,11/21/2023,11/29/2023,No,No,No,No,No,Removed Cards,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,N,N,Y,6,
7273,Alexa Stratton,KIR_ORC_OUT,11/21/2023,11/29/2023,No,No,No,No,No,Removed Cards,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,N,N,Y,14,
7274,Alexa Stratton,KIR_ORC_IN,11/21/2023,11/29/2023,No,No,No,No,No,Removed Cards,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,N,N,Y,14,
7275,Alexa Stratton,KIR_FOR_OUT,11/21/2023,11/29/2023,No,No,No,No,No,Removed Cards,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,N,N,Y,14,
7276,Alexa Stratton,KIR_FOR_IN,11/21/2023,11/29/2023,No,No,No,No,No,Removed Cards,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,N,N,Y,14,
7277,Alexa Stratton,KIR_FIE_OUT,11/21/2023,11/29/2023,No,No,No,No,No,Removed Cards,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,N,N,Y,14,
7278,Alexa Stratton,KIR_FIE_IN,11/21/2023,11/29/2023,No,No,No,No,No,Removed Cards,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,N,N,Y,14,
7279,Alexa Stratton,OLE_FOR_OUT,11/21/2023,11/29/2023,No,No,No,No,No,Removed Cards,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,N,N,Y,7,
7280,Alexa Stratton,OLE_FOR_IN,11/21/2023,11/29/2023,No,No,No,No,No,Removed Cards,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,N,N,Y,7,
7281,Alexa Stratton,OLE_FIE_OUT,11/21/2023,11/29/2023,No,No,No,No,No,Removed Cards,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,N,N,Y,7,
7282,Alexa Stratton,OLE_FIE_IN,11/21/2023,11/29/2023,No,No,No,No,No,Removed Cards,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,N,N,Y,7,
7283,Shea Crowther,DIP_PAT,11/14/2023,11/21/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,N,N,Y,7,30
7284,Shea Crowther,DIP_PAT,11/14/2023,11/21/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,N,N,Y,7,30
7285,Shea Crowther,PAT_FIE_IN,11/14/2023,11/21/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,N,N,Y,7,30
7286,Shea Crowther,DIP_FLE,11/14/2023,11/21/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,N,N,Y,7,5
7287,Shea Crowther,DIP_FLE,11/14/2023,11/21/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,N,N,Y,7,5
7288,Shea Crowther,FLE_FIE_IN,11/14/2023,11/21/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,N,N,Y,7,5
7289,Shea Crowther,FLE_FOR_IN,11/14/2023,11/21/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,N,N,Y,7,5
7290,Shea Crowther,FLE_FOR_OUT,11/14/2023,11/21/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,N,N,Y,7,5
7291,Shea Crowther,DIP_CUR,11/14/2023,11/21/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,N,N,Y,5,32
7292,Shea Crowther,DIP_CUR,11/14/2023,11/21/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,N,N,Y,5,32
7293,Shea Crowther,CUR_FIE_IN,11/14/2023,11/21/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,N,N,Y,5,32
7294,Shea Crowther,DIP_PAT,11/21/2023,11/28/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,N,N,Y,8,31
7295,Shea Crowther,DIP_PAT,11/21/2023,11/28/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,N,N,Y,8,31
7296,Shea Crowther,PAT_FIE_IN,11/21/2023,11/28/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,N,N,Y,8,31
7297,Shea Crowther,DIP_FLE,11/21/2023,11/28/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,N,N,Y,8,6
7298,Shea Crowther,DIP_FLE,11/21/2023,11/28/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,N,N,Y,8,6
7299,Shea Crowther,FLE_FIE_IN,11/21/2023,11/28/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,N,N,Y,8,6
7300,Shea Crowther,FLE_FOR_IN,11/21/2023,11/28/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,N,N,Y,8,6
7301,Shea Crowther,FLE_FOR_OUT,11/21/2023,11/28/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,N,N,Y,8,6
7302,Shea Crowther,DIP_CUR,11/21/2023,11/28/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,N,N,Y,6,33
7303,Shea Crowther,DIP_CUR,11/21/2023,11/28/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,N,N,Y,6,33
7304,Shea Crowther,CUR_FIE_IN,11/21/2023,11/28/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,N,N,Y,6,33
7399,Alexa Stratton,DIP_CUR,11/28/2023,12/6/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,N,N,Y,7,34
7400,Alexa Stratton,DIP_CUR,12/6/2023,12/12/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,N,N,Y,8,35
7401,Alexa Stratton,DIP_CUR,12/12/2023,12/19/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,N,N,Y,9,36
7402,Alexa Stratton,DIP_CUR,12/19/2023,1/10/2024,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,N,N,Y,10,37
7403,Alexa Stratton,DIP_CUR,1/10/2023,1/16/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,N,N,Y,13,40
7404,Alexa Stratton,DIP_CUR,1/16/2023,1/23/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,N,N,Y,14,41
6370,Shea Crowther,DUN_FOR_IN,7/11/2023,7/19/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-17,
6371,Shea Crowther,DUN_FOR_OUT,7/11/2023,7/19/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-17,
6372,Shea Crowther,DUN_FIE_IN,7/11/2023,7/19/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-17,
6373,Shea Crowther,FLE_FOR_OUT,7/11/2023,7/18/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-11,-13
6374,Shea Crowther,FLE_FIE_IN,7/11/2023,7/18/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-11,-13
6375,Shea Crowther,FLE_FOR_IN,7/11/2023,7/18/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-11,-13
6376,Shea Crowther,CUR_FIE_IN,7/11/2023,7/18/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-13,14
6377,Shea Crowther,PAT_FIE_IN,7/11/2023,7/18/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-11,12
6378,Alexa Stratton,GRN_FIE_IN,7/17/2023,7/24/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-12,
6379,Alexa Stratton,GRN_FIE_OUT,7/17/2023,7/24/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-12,
6380,Alexa Stratton,GRS_FIE_IN,7/17/2023,7/24/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-9,
6381,Alexa Stratton,GRS_FIE_OUT,7/17/2023,7/24/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-9,
6382,Alexa Stratton,GRS_ORC_OUT,7/17/2023,7/25/2023,No,No,Yes,Yes,No,Sprayed either 7/24 or 7/21,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,No,No,No,-9,
6383,Alexa Stratton,GRS_ORC_IN,7/17/2023,7/25/2023,No,No,Yes,Yes,No,Sprayed either 7/24 or 7/21,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,No,No,No,-9,
6384,Shea Crowther,DUN_FIE_IN,7/19/2023,7/25/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-16,
6385,Shea Crowther,DUN_FOR_OUT,7/19/2023,7/25/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-16,
6386,Shea Crowther,DUN_FOR_IN,7/19/2023,7/25/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-16,
6387,Shea Crowther,FLE_FIE_IN,7/18/2023,7/25/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-10,-12
6388,Shea Crowther,FLE_FOR_OUT,7/18/2023,7/25/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-10,-12
6389,Shea Crowther,FLE_FOR_IN,7/18/2023,7/25/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-10,-12
6390,Shea Crowther,CUR_FIE_IN,7/18/2023,7/25/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-12,15
6391,Shea Crowther,PAT_FIE_IN,7/18/2023,7/25/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-10,13
6392,Alexa Stratton,GRN_ORC_OUT,7/24/2023,7/31/2023,No,No,No,Don't Know,Don't Know,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,No,No,No,-11,
6393,Alexa Stratton,GRN_ORC_IN,7/24/2023,7/31/2023,No,No,No,Don't Know,Don't Know,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,No,No,No,-11,
6394,Alexa Stratton,GRN_FIE_OUT,7/24/2023,7/31/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-11,
6395,Alexa Stratton,GRN_FIE_IN,7/24/2023,7/31/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-11,
6396,Alexa Stratton,GRS_FIE_IN,7/24/2023,7/31/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-8,
6397,Alexa Stratton,GRS_FIE_OUT,7/24/2023,7/31/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-8,
6398,Shea Crowther,GRS_ORC_OUT,7/25/2023,8/1/2023,No,No,No,Yes,Yes,Sprayed 7/31,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,No,No,No,-8,
6399,Shea Crowther,GRS_ORC_IN,7/25/2023,8/1/2023,No,No,No,Yes,Yes,Sprayed 7/31,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,No,No,No,-8,
6400,Shea Crowther,FLE_FIE_IN,7/25/2023,8/1/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-9,-11
6401,Shea Crowther,FLE_FOR_IN,7/25/2023,8/1/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-9,-11
6402,Shea Crowther,FLE_FOR_OUT,7/25/2023,8/1/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-9,-11
6403,Shea Crowther,PAT_FIE_IN,7/25/2023,8/1/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-9,14
6404,Shea Crowther,CUR_FIE_IN,7/25/2023,8/1/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-11,16
6405,Alexa Stratton,DUN_FIE_IN,7/25/2023,8/2/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-15,
6406,Alexa Stratton,DUN_FOR_OUT,7/25/2023,8/2/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-15,
6407,Alexa Stratton,DUN_FOR_IN,7/25/2023,8/2/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-15,
6408,Alexa Stratton,KIR_ORC_IN,7/24/2023,8/1/2023,No,No,Don't Know,Don't Know,Don't Know,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,No,No,No,-4,
6409,Alexa Stratton,KIR_ORC_OUT,7/24/2023,8/1/2023,No,No,Don't Know,Don't Know,Don't Know,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,No,No,No,-4,
6410,Alexa Stratton,KIR_FIE_IN,7/24/2023,8/1/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-4,
6411,Alexa Stratton,KIR_FIE_OUT,7/24/2023,8/1/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-4,
6412,Alexa Stratton,IND_ORC_IN_1,7/27/2023,8/3/2023,No,No,Don't Know,Don't Know,Don't Know,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,No,No,No,-17,
6413,Alexa Stratton,IND_ORC_OUT_1,7/27/2023,8/3/2023,No,No,Don't Know,Don't Know,Don't Know,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,No,No,No,-17,
6414,Alexa Stratton,IND_ORC_IN_2,7/27/2023,8/3/2023,No,No,Don't Know,Don't Know,Don't Know,Pruning on sick peach trees,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,Yes,No,No,-17,
6415,Alexa Stratton,IND_ORC_OUT_2,7/27/2023,8/3/2023,No,No,Don't Know,Don't Know,Don't Know,Pruning on sick peach trees,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,Yes,No,No,-17,
6440,Alexa Stratton,EVE_ORC_OUT,8/9/2023,8/16/2023,No,No,Don't Know,Don't Know,Don't Know,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,No,No,No,-7,
6441,Alexa Stratton,EVE_ORC_IN,8/9/2023,8/16/2023,No,No,Don't Know,Don't Know,Don't Know,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,No,No,No,-7,
6442,Alexa Stratton,GRS_ORC_OUT,8/9/2023,8/16/2023,No,No,No,Don't Know,Don't Know,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,No,No,No,-6,
6443,Alexa Stratton,GRS_ORC_IN,8/9/2023,8/16/2023,No,No,No,Don't Know,Don't Know,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,No,No,No,-6,
6444,Alexa Stratton,GRS_FIE_OUT,8/9/2023,8/16/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-6,
6445,Alexa Stratton,GRS_FIE_IN,8/9/2023,8/16/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-6,
6446,Alexa Stratton,GRN_ORC_OUT,8/9/2023,8/16/2023,No,No,No,Don't Know,Don't Know,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,No,No,No,-9,
6447,Alexa Stratton,GRN_ORC_IN,8/9/2023,8/16/2023,No,No,No,Don't Know,Don't Know,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,No,No,No,-9,
6448,Alexa Stratton,GRN_FIE_OUT,8/9/2023,8/16/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-9,
6449,Alexa Stratton,GRN_FIE_IN,8/9/2023,8/16/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-9,
6450,Alexa Stratton,IND_ORC_OUT_1,8/9/2023,8/16/2023,No,No,Don't Know,Don't Know,Don't Know,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,No,No,No,-15,
6451,Alexa Stratton,IND_ORC_IN_1,8/9/2023,8/16/2023,No,No,Don't Know,Don't Know,Don't Know,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,No,No,No,-15,
6452,Alexa Stratton,IND_ORC_OUT_2,8/9/2023,8/16/2023,No,No,Don't Know,Don't Know,Don't Know,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,No,No,No,-15,
6453,Alexa Stratton,IND_ORC_IN_2,8/9/2023,8/16/2023,No,No,Don't Know,Don't Know,Don't Know,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,No,No,No,-15,
6454,Alexa Stratton,OLE_FOR_OUT,8/8/2023,8/15/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-7,
6455,Alexa Stratton,OLE_FOR_IN,8/8/2023,8/15/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-7,
6456,Alexa Stratton,OLE_FIE_OUT,8/8/2023,8/15/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-7,
6457,Alexa Stratton,OLE_FIE_IN,8/8/2023,8/15/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-7,
6458,Alexa Stratton,KIR_FOR_OUT,8/8/2023,8/15/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-1,
6459,Alexa Stratton,KIR_FOR_IN,8/8/2023,8/15/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-1,
6460,Alexa Stratton,KIR_ORC_OUT,8/8/2023,8/15/2023,No,No,Don't Know,Don't Know,Don't Know,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,No,No,No,-1,
6461,Alexa Stratton,KIR_ORC_IN,8/8/2023,8/15/2023,No,No,Don't Know,Don't Know,Don't Know,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,No,No,No,-1,
6462,Alexa Stratton,KIR_FIE_OUT,8/8/2023,8/15/2023,No,No,No,No,No,"Last cards, will be harvested",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-1,
6463,Alexa Stratton,KIR_FIE_IN,8/8/2023,8/15/2023,No,No,No,No,No,"Last cards, will be harvested",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-1,
6464,Alexa Stratton,KIR_FOR_OUT,8/15/2023,8/23/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,0,
6465,Alexa Stratton,KIR_FOR_IN,8/15/2023,8/23/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,0,
6466,Alexa Stratton,KIR_ORC_OUT,8/15/2023,8/23/2023,No,No,Don't Know,Don't Know,Don't Know,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,No,No,No,0,
6467,Alexa Stratton,KIR_ORC_IN,8/15/2023,8/23/2023,No,No,Don't Know,Don't Know,Don't Know,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,No,No,No,0,
6468,Alexa Stratton,OLE_FOR_OUT,8/15/2023,8/23/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-6,
6469,Alexa Stratton,OLE_FOR_IN,8/15/2023,8/23/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-6,
6470,Alexa Stratton,OLE_FIE_OUT,8/15/2023,8/23/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-6,
6471,Alexa Stratton,OLE_FIE_IN,8/15/2023,8/23/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-6,
6472,Alexa Stratton,GRS_ORC_OUT,8/16/2023,8/23/2023,No,No,No,Yes,Yes,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,No,No,No,-5,
6473,Alexa Stratton,GRS_ORC_IN,8/16/2023,8/23/2023,No,No,No,Yes,Yes,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,No,No,No,-5,
6474,Alexa Stratton,GRS_FIE_OUT,8/16/2023,8/23/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-5,
6475,Alexa Stratton,GRS_FIE_IN,8/16/2023,8/23/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-5,
6476,Alexa Stratton,GRN_ORC_OUT,8/16/2023,8/23/2023,No,No,Don't Know,Yes,Yes,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,No,No,No,-8,
6477,Alexa Stratton,GRN_ORC_IN,8/16/2023,8/23/2023,No,No,Don't Know,Yes,Yes,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,No,No,No,-8,
6478,Alexa Stratton,GRN_FIE_OUT,8/16/2023,8/23/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-8,
6479,Alexa Stratton,GRN_FIE_IN,8/16/2023,8/23/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,No,No,-8,
6480,Alexa Stratton,IND_ORC_OUT_1,8/16/2023,8/23/2023,No,No,Don't Know,Don't Know,Don't Know,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,No,No,No,-14,
6481,Alexa Stratton,IND_ORC_IN_1,8/16/2023,8/23/2023,No,No,Don't Know,Don't Know,Don't Know,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,No,No,No,-14,
6482,Alexa Stratton,IND_ORC_OUT_2,8/16/2023,8/23/2023,No,No,Don't Know,Don't Know,Don't Know,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,No,No,No,-14,
6483,Alexa Stratton,IND_ORC_IN_2,8/16/2023,8/23/2023,No,No,Don't Know,Don't Know,Don't Know,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,No,No,No,-14,
